IMDB ID,Title,Budget,Revenue,Year
tt0389557,Zwartboek,"$21,000,000.00 ","$26,193,068.00 ",2006
tt0365830,Tenacious D in The Pick of Destiny,"$22,000,000.00 ","$13,405,595.00 ",2006
tt0495596,ゲド戦記,"$22,000,000.00 ","$68,000,000.00 ",2006
tt0384793,Accepted,"$23,000,000.00 ","$38,505,009.00 ",2006
tt0395119,Alatriste,"$24,000,000.00 ","$23,321,954.00 ",2006
tt0479143,Rocky Balboa,"$24,000,000.00 ","$155,721,132.00 ",2006
tt0445946,The Contract,"$25,000,000.00 ","$5,549,200.00 ",2006
tt0462338,The Hoax,"$25,000,000.00 ","$11,772,461.00 ",2006
tt0395495,Catch and Release,"$25,000,000.00 ","$16,158,487.00 ",2006
tt0414982,Final Destination 3,"$25,000,000.00 ","$117,719,158.00 ",2006
tt0466909,The Omen,"$25,000,000.00 ","$119,188,334.00 ",2006
tt0449467,Babel,"$25,000,000.00 ","$135,330,182.00 ",2006
tt0404203,Little Children,"$26,000,000.00 ","$14,821,658.00 ",2006
tt0417433,Annapolis,"$26,000,000.00 ","$17,496,992.00 ",2006
tt0425210,Lucky Number Slevin,"$27,000,000.00 ","$56,308,881.00 ",2006
tt0397078,Just My Luck,"$28,000,000.00 ","$38,159,905.00 ",2006
tt0387808,Idiocracy,"$30,000,000.00 ","$495,303.00 ",2006
tt0370032,Ultraviolet,"$30,000,000.00 ","$31,070,211.00 ",2006
tt0446046,Take the Lead,"$30,000,000.00 ","$34,742,066.00 ",2006
tt0482546,Miss Potter,"$30,000,000.00 ","$35,078,241.00 ",2006
tt0421206,Gridiron Gang,"$30,000,000.00 ","$41,480,851.00 ",2006
tt0420223,Stranger Than Fiction,"$30,000,000.00 ","$53,653,224.00 ",2006
tt0375154,Tristan & Isolde,"$31,000,000.00 ","$28,000,000.00 ",2006
tt0452624,The Good German,"$32,000,000.00 ","$5,914,908.00 ",2006
tt0457510,Nacho Libre,"$32,000,000.00 ","$80,197,993.00 ",2006
tt0417148,Snakes on a Plane,"$33,000,000.00 ","$62,022,014.00 ",2006
tt0416496,Bandidas,"$35,000,000.00 ","$10,496,317.00 ",2006
tt0383060,Zoom,"$35,000,000.00 ","$12,506,188.00 ",2006
tt0414993,The Fountain,"$35,000,000.00 ","$15,304,890.00 ",2006
tt0401445,A Good Year,"$35,000,000.00 ","$42,064,105.00 ",2006
tt0458352,The Devil Wears Prada,"$35,000,000.00 ","$326,551,094.00 ",2006
tt0349467,Freedomland,"$37,665,000.00 ","$14,655,628.00 ",2006
tt0454919,Pulse,"$38,000,000.00 ","$29,907,685.00 ",2006
tt0457495,Stormbreaker,"$40,000,000.00 ","$23,937,870.00 ",2006
tt0450345,The Wicker Man,"$40,000,000.00 ","$38,755,073.00 ",2006
tt0422720,Marie Antoinette,"$40,000,000.00 ","$60,474,340.00 ",2006
tt0443543,The Illusionist,"$40,000,000.00 ","$86,915,017.00 ",2006
tt0482571,The Prestige,"$40,000,000.00 ","$109,676,311.00 ",2006
tt0410297,The Lake House,"$40,000,000.00 ","$114,830,111.00 ",2006
tt0472043,Apocalypto,"$40,000,000.00 ","$120,175,290.00 ",2006
tt0397313,Eight Below,"$40,000,000.00 ","$120,455,994.00 ",2006
tt0421729,Big Momma's House 2,"$40,000,000.00 ","$138,259,062.00 ",2006
tt0408985,Last Holiday,"$45,000,000.00 ","$38,399,961.00 ",2006
tt0408345,Firewall,"$45,000,000.00 ","$82,800,000.00 ",2006
tt0362120,Scary Movie 4,"$45,000,000.00 ","$178,262,620.00 ",2006
tt0454848,Inside Man,"$45,000,000.00 ","$184,376,254.00 ",2006
tt0308353,Happily N'Ever After,"$47,000,000.00 ","$38,085,778.00 ",2006
tt0455957,Goya's Ghosts,"$50,000,000.00 ","$9,448,082.00 ",2006
tt0387877,The Black Dahlia,"$50,000,000.00 ","$49,111,202.00 ",2006
tt0429589,The Ant Bully,"$50,000,000.00 ","$55,181,129.00 ",2006
tt0393735,The Shaggy Dog,"$50,000,000.00 ","$61,112,916.00 ",2006
tt0381971,Curious George,"$50,000,000.00 ","$69,834,815.00 ",2006
tt0449089,RV,"$50,000,000.00 ","$87,528,173.00 ",2006
tt0384537,Silent Hill,"$50,000,000.00 ","$97,607,453.00 ",2006
tt0401855,Underworld: Evolution,"$50,000,000.00 ","$111,340,801.00 ",2006
tt0427229,Failure to Launch,"$50,000,000.00 ","$128,406,887.00 ",2006
